"ts","orig_h","resp_h","proto","query","qtype_name","answers","community_id"
"2026-02-13 06:34:26.093","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:v1UGEsYi2HXSafYSSwWtMaZsvZM="
"2026-02-13 06:34:26.055","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:fSzJJav6X1seLc+Kpyum1sdAh7s="
"2026-02-13 06:34:25.983","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:ZGssiQpQASDu3QzVERZJ6a0P80g="
"2026-02-13 06:34:25.944","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:oQ+2pJXovb+fKOP89J4++8GU1SQ="
"2026-02-13 06:34:25.865","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:+m32swTtlI0GwiUmc2OFg1GkDYM="
"2026-02-13 06:34:25.827","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:mQpl5ioti27sLByCW/VmTdAwWRo="
"2026-02-13 06:34:25.756","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:MWQOo+WufKw+ScdPJrIlzURQfyU="
"2026-02-13 06:34:25.717","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:5JzyJoFxZQSxh8KaqybYfAqGDVs="
"2026-02-13 06:34:25.642","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:T7kXZtMLK156MzywRYt6bEPE7cc="
"2026-02-13 06:34:25.605","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:hZdohfiUs3H+48xfPpQ13hvQgbk="
"2026-02-13 06:34:25.533","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:Sp2uuYtgLXM5/jbOC0gdQJ1RKKY="
"2026-02-13 06:34:25.494","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:IdHIH+O1qwHvqcFwWo1p16OfgEE="
"2026-02-13 06:34:25.419","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:jMgyG9OW7aGDgTyO3rrkFd9SQHU="
"2026-02-13 06:34:25.382","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:mkMYxIc8CXVzJJ8R8YxEeOHL91A="
"2026-02-13 06:34:25.143","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:ajMaSi01QaOgKXJg0wJ6gS1juP8="
"2026-02-13 06:34:25.104","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:TE1M0U0Z6z+NF3FDcHRbTqKIzM0="
"2026-02-13 06:34:25.030","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:YNjYUmV57PuaVQT9+2HLXTvj4QE="
"2026-02-13 06:34:24.992","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:PGgcRIdERgreBvAFEAlfG4mSC4Q="
"2026-02-13 06:34:24.763","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:JnoDKcSe5/0GIxA3MoGFJZyKXNI="
"2026-02-13 06:34:24.725","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:+62K219W+aWPqe1qRbruz8+mIKQ="
"2026-02-13 06:34:24.649","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:SiATf4BXtBrApfWKGi0uruMRlLU="
"2026-02-13 06:34:24.612","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:Yq+dP0aui+ekIk7yDTkk7LEuCOs="
"2026-02-13 06:34:24.540","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:PEbNg35QbS35qTGFSixBCfLTXy4="
"2026-02-13 06:34:24.501","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:ffwj7WISSlhSmVTrtHXlTHBBZLY="
"2026-02-13 06:34:24.423","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:E44RvhRzP+4wyUUHnz7nZaILX3o="
"2026-02-13 06:34:24.384","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:8G5RnOB1gxkF3oq+ePT10rhN0hk="
"2026-02-13 06:33:32.680","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:gmBua4GwfJbciobRNJbGb7yuh+o="
"2026-02-13 06:33:32.680","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:O5+/dSB/Q+H/JIV5Ui/5pk1F2lw="
"2026-02-13 06:33:30.866","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:nHyE+E0spmtwLrHwPw/GPHGn2m0="
"2026-02-13 06:33:30.866","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:LgJd8BHNIuyj1EHwP6BdAK+AbqU="
"2026-02-13 06:33:29.501","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:PagWVu5Hh83sONBH5Ohvko4Zwe4="
"2026-02-13 06:33:29.501","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:Ge2Byq4s3qMn8ukOSK062ZTmRF8="
"2026-02-13 06:33:22.216","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:diEwAZZRjRfxAU3thytYujnictE="
"2026-02-13 06:33:22.216","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:U02rOyERRMf0miiAQL3o/jGqSys="
"2026-02-13 06:32:48.698","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:VysKmjMJaTlTI2mGpzcZtUyn1W8="
"2026-02-13 06:32:48.698","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:/NHaR6ekUXDhYpGMedXlQWRX62Q="
"2026-02-13 06:32:26.147","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:HAXfaU5Eh5EZi6aqqjteeh8XISM="
"2026-02-13 06:32:26.107","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:1sEa+OXXoq3bDYabyMFgwojInMQ="
"2026-02-13 06:32:26.028","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:mlnZ2L/Zk+tlbuXZ1Cr8pEM2+RE="
"2026-02-13 06:32:25.990","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:nrMkGsyFUeVWqp1BPSPbTd1wOoo="
"2026-02-13 06:32:25.916","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:4s4vN7jeGapl0A2yV87cBaIUzYM="
"2026-02-13 06:32:25.878","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:KwFIr/gJJ8KnGW98eCCJuFKZjgs="
"2026-02-13 06:32:25.802","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:/Cy+7i7ypCzBGmG9uFlMxK8HMps="
"2026-02-13 06:32:25.763","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:3UCAU3iXmqT8qVVMqg7JKde4NPo="
"2026-02-13 06:32:25.692","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:qbt1AnHXm6ata40QwPMwPqHz6m8="
"2026-02-13 06:32:25.653","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:zRRwZMfGlUeDwiXK1aTnyI/EpgM="
"2026-02-13 06:32:25.573","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:CyneGXgPhKXO4VMs759p5u4I5vY="
"2026-02-13 06:32:25.534","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:xCl/rSE/ySwEy3TF/Ocxcf3kjOQ="
"2026-02-13 06:32:25.463","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:yO0g0pUxdh7wHKZEMgj51tFxNDc="
"2026-02-13 06:32:25.425","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:FjSRI5t8AfEbXyakVfb3yNjs6Bo="
"2026-02-13 06:32:25.346","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:0l+ATaKQn7SN0B7woCZFIh8pIoE="
"2026-02-13 06:32:25.308","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:GP4TTJlMIOblt8pA7GlukCnO5ws="
"2026-02-13 06:32:25.234","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:Q00CtRJNp54ZKSLBW9w6VgC1iU4="
"2026-02-13 06:32:25.193","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:GwRV9Q3R1Hi0MO73ATND56QI4ow="
"2026-02-13 06:32:25.118","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:g1ZYrgYXS7AuKKc7nywGD/h/5QQ="
"2026-02-13 06:32:25.079","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:xtFh6atq6/VMPKAnhEJuGPTHwec="
"2026-02-13 06:32:25.006","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:fCdl8PEUovWkeEi9zvYxN8EeBmg="
"2026-02-13 06:32:24.967","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:GeY10M+YNU/0R4dN2T4J1d8Ng3U="
"2026-02-13 06:32:24.891","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:0FuKs0fvflmBbInLjafegVxvSSg="
"2026-02-13 06:32:24.854","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:J+c8vjdlC68mnN+Meh605ltUAFg="
"2026-02-13 06:32:24.783","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:krwHbrqGzfRL98kXVnG9JfDopuU="
"2026-02-13 06:32:24.745","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:S5r920gZLY36HHGd5XH1Obh9J1A="
"2026-02-13 06:32:24.670","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:zbCdtilKqGBOnBklFlox1XlK/r0="
"2026-02-13 06:32:24.632","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:8XbYwl+ns/YsaztTbOVX66+1C9c="
"2026-02-13 06:32:24.562","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:MJ4bafEAsxnmxCErJmd211jl8wU="
"2026-02-13 06:32:24.524","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:sb3X0gAyyOLeab3N3rhvM+eOKUU="
"2026-02-13 06:32:24.427","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:Nzg1t+7O6RGNbQS8LGduONTPUyo="
"2026-02-13 06:32:24.389","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:TEXAiO9fAHA2UlmFNA7OJt3rxBY="
"2026-02-13 06:32:13.375","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:jYwMk7PtdO74KG3y6NNHJE9X6UA="
"2026-02-13 06:32:13.375","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:C6LMwQsLL3uFeMaAfW6zOAHsk1o="
"2026-02-13 06:31:55.047","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","A","34.95.113.255","1:ElkNcF2McZRQmlsMYLnOxWjCQr4="
"2026-02-13 06:31:55.047","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","AAAA","2600:1901:0:2440::","1:DFCTfldzSUlzLiWpLGQ1XL3exoQ="
"2026-02-13 06:31:43.380","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","A","34.95.113.255","1:f+2t8x7UQCpE0SQkz9Fo2KfK5eI="
"2026-02-13 06:31:43.380","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","AAAA","2600:1901:0:2440::","1:Cy2JHgL3UaHOijxIu5USgeXYvhQ="
"2026-02-13 06:30:58.748","10.1.2.12","8.8.8.8","udp","grafana.com","AAAA","2600:1901:0:b3ea::","1:rXAQDTwhWJqK5riDfgGHKyqFGQE="
"2026-02-13 06:30:58.748","10.1.2.12","8.8.8.8","udp","grafana.com","A","34.120.177.193","1:FQVVWUcfN2iabOr2d9y4+jH3uXI="
"2026-02-13 06:30:26.136","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:DW+4I0iDw/z68SXR7RodMt2ovvM="
"2026-02-13 06:30:26.094","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:iGmgWwkHUMSeBhEp2sCGYpbEl0A="
"2026-02-13 06:30:26.018","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:9iDIfO5JERzVw9aA6EtsOXf1nhE="
"2026-02-13 06:30:25.980","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:YcD8RDkSH/kTIIAdYjhVdaLE56Y="
"2026-02-13 06:30:25.906","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:Tj9zh0yTRLbroPdzCEFRn4n5Vgc="
"2026-02-13 06:30:25.867","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:FgsA4CXl09BbxXwNJDrVz5adiWE="
"2026-02-13 06:30:25.793","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:UbLAWC4DySAQihtKyy2dBydSTeM="
"2026-02-13 06:30:25.755","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:H/L24OBWhDfO/glwiB2EeccS5Qk="
"2026-02-13 06:30:25.682","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:iKahiNjmHJ3850tVs/PvdtZzzDI="
"2026-02-13 06:30:25.643","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:o0q0bp+TKYDV0Zemb1gIMPJD/Ac="
"2026-02-13 06:30:25.567","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:/hHYEGiEOFFiuzGWNEebLbBR6NY="
"2026-02-13 06:30:25.528","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:D3tZQi9nmjL1hrp+2iG10AXkRsk="
"2026-02-13 06:30:25.454","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:j4OFu4RzIacB2pJlf20b8WEJvk8="
"2026-02-13 06:30:25.415","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:Wtn8UMKWiLbSQ4MpYjXO4udV15U="
"2026-02-13 06:30:25.320","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:TVq2cZEA7YzU2SGI4pVq80oW0YM="
"2026-02-13 06:30:25.282","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:GcLG+HwYXILJF0/M2JaxnEdrZWw="
"2026-02-13 06:30:25.207","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:MVs17lSpk6942JvnedMAbKgfayI="
"2026-02-13 06:30:25.168","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:lYV1HX1UEyAP8SmkoaJAVWg4L0U="
"2026-02-13 06:30:25.092","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:moQhWm+sqvu2HERAqPSxZg9RpBc="
"2026-02-13 06:30:25.054","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:Q2bM3Vl1VsyD/30vjpjTX/vkwiU="
"2026-02-13 06:30:24.981","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:bBjrv1l7HVlgoJ9T624LWMoTa70="
"2026-02-13 06:30:24.942","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:ogkHgNJJ934elBjO657I+KgTyLg="
"2026-02-13 06:30:24.866","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:z5eGHeN8GEmUVppv4a8nJY6nzR8="
"2026-02-13 06:30:24.828","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:vSiiCecO9P9Z9ocjGIX0pa0hDo4="
"2026-02-13 06:30:24.757","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:6WTnqCS/2VGr4RwUyuvksxugMew="
"2026-02-13 06:30:24.719","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:YDD7TI354Lh+4jLfiv21ibaJBm0="
"2026-02-13 06:30:24.645","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:4ZLV20cYice81brzDhnLnyJRtSk="
"2026-02-13 06:30:24.605","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:Zkuminsp7HOkRd3Wq/O/j8OX7oc="
"2026-02-13 06:30:24.535","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:GvinMwrL5yrn6GV0MSBTEdxqiZE="
"2026-02-13 06:30:24.496","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:wziC0PLjHnmsLYl8MhQxz8p2VSU="
"2026-02-13 06:30:24.419","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:KhMh80EPc0ed2rkQnYykG+WJM04="
"2026-02-13 06:30:24.380","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:I4eKQG4D79bwjiaiPYpsgQmiRvA="
"2026-02-13 06:29:55.046","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","AAAA","2600:1901:0:2440::","1:zqArPm6xA1eXPr2ztgIx1dkX/aw="
"2026-02-13 06:29:55.046","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","A","34.95.113.255","1:o1pdN9EgA2to/1ecSuDALR72awk="
"2026-02-13 06:29:33.197","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:UBA5U2+Nvf/Q5Bwn1g8ehrGL2yc="
"2026-02-13 06:29:33.197","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:EAhPzq2T1vru0v8j/bOH1HnFSrM="
"2026-02-13 06:29:31.969","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:ZZDulrrkFrylm1ZCJwRZDd2G7/c="
"2026-02-13 06:29:31.969","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:HhdXUyc85wp9kk+1W5xYaywyQBM="
"2026-02-13 06:29:31.323","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","A","34.95.113.255","1:0Pw8g0OFce2qyH0OyUwVFqNQf7o="
"2026-02-13 06:29:31.323","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","AAAA","2600:1901:0:2440::","1:EYcVhoPLpxNcklVZcNkXnpWcOVk="
"2026-02-13 06:29:29.467","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:PHS0DOK8swW4tH7gjJWOU10luyY="
"2026-02-13 06:29:29.467","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:QhgK7k0cJ+DqomrQiAzIHXx9AkE="
"2026-02-13 06:29:28.251","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:U9xwZrCXDLWdW1kBHPJXYBDOfLA="
"2026-02-13 06:29:28.251","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:tQzyv5xky0n+61FW3LX6iA65R4Y="
"2026-02-13 06:29:25.442","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","AAAA","2600:1901:0:2440::","1:2eYVauE5kvkW036/Z8UtxpzdULo="
"2026-02-13 06:29:25.442","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","A","34.95.113.255","1:1MxeqPi7ayEaAX234Wi1L4H4Cio="
"2026-02-13 06:29:25.432","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","A","34.95.113.255","1:4BLGvIeas4ellpFP0CbwxTELdgA="
"2026-02-13 06:29:25.432","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","AAAA","2600:1901:0:2440::","1:qHlBPNyTOPIV4krEt5+abiVSYRs="
"2026-02-13 06:29:25.402","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","AAAA","2600:1901:0:2440::","1:zbe1PWiSdMK3pMl8sQMzgIk0SI8="
"2026-02-13 06:29:25.402","10.1.2.12","8.8.8.8","udp","telemetry.elastic.co","A","34.95.113.255","1:e5Tt8yZd6UMbv7/x9ACFfXSHs4A="
"2026-02-13 06:29:25.391","10.1.2.12","8.8.8.8","udp","artifacts.security.elastic.co","AAAA","infra-cdn.elastic.co, 2600:1901:0:1d7::","1:hUJkUaDkvCdIrD12nznNBZd0i7A="
"2026-02-13 06:29:25.391","10.1.2.12","8.8.8.8","udp","artifacts.security.elastic.co","A","infra-cdn.elastic.co, 34.120.127.130","1:qQiun4qjXtvvnzTv3nLXoS+he14="
"2026-02-13 06:29:23.433","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:GzCRiQ9S2iTiiEzWGfO9V8Cios0="
"2026-02-13 06:29:23.433","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:pzjo1RkZOaEJKdZS20US7Rd6hIU="
"2026-02-13 06:28:50.221","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","A","160.44.201.156","1:3waUJv6teH9gk7HtkD/6/LW0uxc="
"2026-02-13 06:28:50.221","10.1.2.12","8.8.8.8","udp","community.sicherheitstacho.eu","AAAA","","1:5eBkc6NOrGYHdLBZF3NK5thWqRs="
"2026-02-13 06:28:26.133","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:k8noQww90ywCD9TtUWF5i7kd1ss="
"2026-02-13 06:28:26.094","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:rrW5bAdWgCn1VTOtr20enAe3VPQ="
"2026-02-13 06:28:26.016","10.1.2.12","8.8.8.8","udp","honeypot","AAAA","","1:vsrxvEIpA5YaiiqZqJp1FWK05uo="
"2026-02-13 06:28:25.978","10.1.2.12","8.8.8.8","udp","honeypot","A","","1:hObP6bxG6reEllgGZ/1snNFv4Vk="
"2026-02-13 06:28:25.906","10.1.2.12","8.8.8.8","udp","c.2.b.d.4.5.e.f.f.f.a.8.6.7.e.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa","PTR","","1:x1+L8YfcMjEhN1hZEDh2ucTMupM="
